matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
8,16,8,10,2,1000,2000,3.3,4.0,28.6,7717,1688207.36,771.49,168960.0
8,16,8,10,4,10,1000,0.7559,0.3561,5.4,10001,2191523.84,1000.2,219043.84
8,16,8,10,4,10,2000,0.733,0.3563,4.6,20000,4383047.68,1999.81,437954.56
8,16,8,10,4,100,1000,0.8255,0.4265,5.4,9984,2191523.84,998.3,218624.0
8,16,8,10,4,100,2000,0.9,0.451,4.4,19446,4257218.56,1944.32,425809.92
8,16,8,10,4,1000,2000,16.1,14.5,58.2,8378,1835008.0,835.97,183080.96
8,16,8,10,4,1000,1000,0,0,0,1000,219002.88,88.88,19466.24
8,16,8,20,1,10,1000,0.9,0.5125,8.5,19981,4372561.92,999.02,218777.6
8,16,8,20,1,10,2000,0.9,0.5197999999999999,8.8,39956,8745123.84,1997.72,437493.76
8,16,8,20,1,100,1000,0.9,0.549,11.1,19801,4341104.64,989.93,216791.04
8,16,8,20,1,100,2000,0.9,0.5605,9.1,39551,8661237.76,1977.4,433049.6
8,16,8,20,1,1000,2000,2.5,0.5102,4.5,6994,1530920.96,349.69,76584.96
8,16,8,20,1,1000,1000,2.6,0.48,4.4,2351,514867.2,114.39,25047.04
8,16,8,20,2,10,1000,0.9,0.39030000000000004,2.1,19994,4383047.68,999.61,218910.72
8,16,8,20,2,10,2000,0.8388,0.4525,3.0,39982,8755609.6,1999.06,437790.72
8,16,8,20,2,100,1000,0.8334,0.4323,2.0,10368,2275409.92,511.99,112128.0
8,16,8,20,2,100,2000,3.0,2.0,12.3,29517,6459228.16,1475.5,323133.44
8,16,8,20,2,1000,1000,0,0,0,975,213524.48,47.56,10414.08
8,16,8,20,2,1000,2000,1.5,0.4818,4.0,15162,3323985.92,757.05,165795.84
8,16,8,20,4,10,1000,0.8036,0.3185,3.8,20001,4383047.68,1000.11,219023.36
8,16,8,20,4,10,2000,0.7332000000000001,0.3162,1.5,39501,8650752.0,1974.99,432517.12
8,16,8,20,4,100,1000,0.8437,0.5704,10.6,11356,2485125.12,563.88,123484.16
8,16,8,20,4,100,2000,6.1,8.8,54.7,29712,6511656.96,1484.34,325068.8
8,16,16,10,1,10,1000,8.9,9.1,55.3,9974,2915041.28,997.0,291123.2
8,16,16,10,1,10,2000,49.0,38.5,149.6,19945,5819596.8,1994.33,582338.56
8,16,8,20,4,1000,2000,15.3,10.4,48.9,15286,3344957.44,763.6,167229.44
8,16,8,20,4,1000,1000,9.4,3.8,20.5,1442,315801.6,71.22,15595.52
8,16,16,10,1,100,1000,2.1,2.3,12.2,4205,1226833.92,420.67,122839.04
8,16,16,10,1,100,2000,5.4,2.8,14.4,18004,5253365.76,1799.79,525537.28
8,16,16,10,1,1000,1000,5.3,4.9,26.0,1459,426024.96,145.88,42598.4
8,16,16,10,1,1000,2000,4.6,4.1,24.5,4292,1258291.2,429.02,125276.16
8,16,16,10,2,10,1000,1.0,0.6736,13.4,9994,2915041.28,999.35,291809.28
8,16,16,10,2,10,2000,1.0,0.44,2.5,19982,5830082.56,1998.09,583434.24
8,16,16,10,2,100,1000,0.9,0.4848,3.5,9922,2894069.76,992.14,289710.08
8,16,16,10,2,100,2000,0.9,0.49119999999999997,4.7,19802,5777653.76,1979.49,578007.04
8,16,16,10,2,1000,1000,10.5,14.0,54.1,1408,411136.0,135.92,39690.24
8,16,16,10,2,1000,2000,3.8,8.6,55.6,6909,2013265.92,690.73,201687.04
8,16,16,10,4,10,1000,1.1,1.4,30.7,10000,2915041.28,999.84,291952.64
8,16,16,10,4,10,2000,1.0,1.6,31.3,20000,5840568.32,1999.69,583905.28
8,16,16,10,4,100,1000,12.6,24.8,119.6,1752,511580.16,174.51,50954.24
8,16,16,10,4,100,2000,28.2,36.3,149.2,8452,2464153.6,842.71,246067.2
8,16,16,10,4,1000,2000,186.0,362.3,2300.0,7722,2254438.4,767.73,224174.08
8,16,16,10,4,1000,1000,256.2,423.0,2300.0,1610,470118.4,159.24,46499.84
8,16,16,20,1,10,1000,0.9,0.4838,2.8,19976,5830082.56,998.82,291655.68
8,16,16,20,1,10,2000,1.0,0.515,3.0,39945,11660165.12,1997.27,583198.72
8,16,16,20,1,100,1000,1.0,0.3917,2.3,19801,5777653.76,989.96,289064.96
8,16,16,20,1,100,2000,1.1,0.524,2.9,39551,11544821.76,1977.45,577413.12
8,16,16,20,1,1000,1000,2.8,0.6718,7.8,2515,734382.08,125.74,36720.64
8,16,16,20,1,1000,2000,3.3,1.7,10.6,13259,3869245.44,662.83,193546.24
8,16,16,20,2,10,1000,1.0,0.6187999999999999,5.8,19994,5840568.32,999.64,291891.2
8,16,16,20,2,10,2000,1.1,0.6263,6.9,39982,11670650.88,1999.08,583720.96
8,16,16,20,2,100,2000,2.5,1.5,10.4,5764,1688207.36,287.66,83998.72
8,16,16,20,2,1000,2000,4.3,2.4,21.7,10299,3009413.12,514.88,150343.68
8,16,16,20,2,1000,1000,3.7,1.5,23.8,4245,1237319.68,212.15,61952.0
8,16,16,20,2,100,1000,2.1,2.4,20.6,937,273602.56,46.27,13506.56
8,16,16,20,4,10,1000,0.9,0.6079,9.8,20000,5840568.32,999.83,291942.4
8,16,16,20,4,10,2000,0.9,0.6025,9.4,39999,11681136.64,1999.59,583874.56
8,16,16,20,4,100,1000,1.2,0.8,8.9,19738,5767168.0,986.8,288143.36
8,16,16,20,4,100,2000,1.2,0.8288,9.3,39445,11513364.48,1972.04,575836.16
8,32,1,10,1,10,1000,14.2,28.6,157.9,9982,1551892.48,998.14,154705.92
8,32,1,10,1,10,2000,18.6,34.2,167.3,19736,3061841.92,1970.09,305356.8
8,32,1,10,1,100,1000,6.9,12.3,146.4,9803,1520435.2,980.02,151900.16
8,16,16,20,4,1000,2000,18.0,11.7,61.3,11414,3334471.68,569.57,166318.08
8,16,16,20,4,1000,1000,27.0,13.3,61.1,2446,714229.76,121.65,35522.56
8,32,1,10,1,100,2000,8.7,10.2,61.4,18001,2789212.16,1799.01,278845.44
8,32,1,10,1,1000,1000,3.8,4.9,21.4,1495,231720.96,149.46,23162.88
8,32,1,10,1,1000,2000,2.5,2.7,21.1,6177,954204.16,617.67,95744.0
8,32,1,10,2,10,1000,0.9,0.4159,4.8,9994,1551892.48,999.27,154880.0
8,32,1,10,2,10,2000,0.8065,0.4181,6.5,19982,3093299.2,1998.14,309708.8
8,32,1,10,2,100,2000,1.2,1.0,11.5,5791,901775.36,578.18,89620.48
8,32,1,10,2,1000,1000,5.0,7.4,46.3,2065,320071.68,204.56,31703.04
8,32,1,10,2,1000,2000,4.0,4.2,23.8,5467,847380.48,546.44,84695.04
8,32,1,10,2,100,1000,0,0,0,996,154378.24,97.17,15063.04
8,32,1,10,4,10,1000,0.7671,0.4325,12.9,10001,1551892.48,999.97,154992.64
8,32,1,10,4,10,2000,0.7009,0.3543,9.1,19993,3103784.96,1999.28,309882.88
8,32,1,10,4,100,1000,0.7084,0.3994,2.4,9984,1551892.48,998.22,154726.4
8,32,1,10,4,100,2000,0.6902999999999999,0.4123,2.1,19924,3093299.2,1992.28,308807.68
8,32,1,10,4,1000,1000,4.5,5.4,25.9,1908,295741.44,188.66,29245.44
8,32,1,10,4,1000,2000,4.4,5.4,27.9,6500,1006632.96,648.82,100567.04
8,32,1,20,1,10,1000,0.8,0.43689999999999996,3.7,19981,3093299.2,999.05,154849.28
8,32,1,20,1,10,2000,0.8,0.43069999999999997,3.1,39956,6197084.16,1997.68,309637.12
8,32,1,20,1,100,1000,0.7815,0.3092,2.1,16686,2589982.72,834.25,129310.72
8,32,1,20,1,100,2000,1.6,0.7206,4.1,38014,5892997.12,1900.48,294574.08
8,32,1,20,1,1000,1000,4.7,1.8,11.2,2455,380528.64,122.73,19025.92
8,32,1,20,1,1000,2000,3.8,1.6,10.8,8151,1258291.2,407.49,63160.32
8,32,1,20,2,10,1000,0.8234,0.38680000000000003,2.3,19994,3103784.96,999.68,154951.68
8,32,1,20,2,10,2000,0.7886,0.3812,2.5,39982,6197084.16,1998.99,309831.68
8,32,1,20,2,100,1000,0.7941,0.404,2.6,10908,1688207.36,538.64,83486.72
8,32,1,20,2,100,2000,0.7517999999999999,0.3988,2.0,21630,3355443.2,1068.1,165550.08
8,32,1,20,2,1000,2000,2.3,1.2,10.3,10570,1635778.56,527.7,81797.12
8,32,1,20,2,1000,1000,2.3,1.1,10.9,4161,644956.16,207.69,32194.56
8,32,1,20,4,10,1000,0.8241,0.3113,2.9,20001,3103784.96,1000.07,155002.88
8,32,1,20,4,10,2000,0.6706,0.3356,2.1,39995,6197084.16,1999.74,309954.56
8,32,1,20,4,100,2000,2.7,3.4,26.3,28235,4372561.92,1410.26,218593.28
8,32,1,20,4,100,1000,0.7695,0.6618999999999999,10.5,11260,1740636.16,559.21,86681.6
8,32,2,10,1,10,1000,1.8,1.6,17.0,9976,1646264.32,997.57,164597.76
8,32,2,10,1,10,2000,2.1,1.7,16.4,19964,3292528.64,1995.78,329297.92
8,32,1,20,4,1000,2000,4.6,3.9,23.6,12919,2002780.16,645.1,99993.6
8,32,1,20,4,1000,1000,2.9,1.8,11.8,3110,482048.0,154.03,23869.44
8,32,2,10,1,100,1000,0.8381000000000001,0.382,6.8,6781,1121976.32,676.19,111575.04
8,32,2,10,1,100,2000,0.9,0.44989999999999997,4.6,19550,3229614.08,1954.95,322570.24
8,32,2,10,1,1000,1000,3.5,3.9,17.5,1485,245022.72,148.47,24494.08
8,32,2,10,1,1000,2000,2.7,2.8,19.1,3885,641024.0,388.31,64071.68
8,32,2,10,2,10,1000,0.8005,0.3633,2.1,9994,1646264.32,999.27,164874.24
8,32,2,10,2,10,2000,0.7383,0.3507,2.2,19982,3292528.64,1997.93,329656.32
8,32,2,10,2,100,1000,0.7707,0.4089,2.1,9922,1635778.56,992.13,163706.88
8,32,2,10,2,100,2000,0.7742,0.4097,2.8,19802,3271557.12,1980.15,326727.68
8,32,2,10,2,1000,2000,1.3,0.8,16.3,5365,885227.52,536.29,88483.84
8,32,2,10,2,1000,1000,4.7,7.1,27.4,2171,358215.68,215.09,35491.84
8,32,2,10,4,10,1000,0.9,0.5202,11.5,10004,1646264.32,1000.22,165027.84
8,32,2,10,4,10,2000,0.8172999999999999,0.5446,10.7,20000,3303014.4,1999.84,329963.52
8,32,2,10,4,100,2000,6.8,12.3,85.1,7071,1163919.36,706.44,116561.92
8,32,2,10,4,100,1000,0,0,0,929,153282.56,91.62,15114.24
8,32,2,10,4,1000,1000,105.6,179.6,1000.0,1377,227205.12,136.46,22517.76
8,32,2,10,4,1000,2000,94.6,206.9,1100.0,7624,1258291.2,761.38,125624.32
8,32,2,20,1,10,1000,0.8,0.5562999999999999,7.2,19980,3292528.64,999.01,164833.28
8,32,2,20,1,10,2000,1.0,0.5764,7.0,39955,6595543.04,1997.77,329625.6
8,32,2,20,1,100,1000,1.9,1.2,11.7,19001,3135242.24,949.98,156743.68
8,32,2,20,1,100,2000,2.0,1.1,10.1,38004,6270484.48,1900.08,313518.08
8,32,2,20,1,1000,1000,2.8,0.9,8.6,2305,380323.84,115.24,19015.68
8,32,2,20,1,1000,2000,2.7,1.0,8.9,13473,2222981.12,673.55,111134.72
8,32,2,20,2,10,2000,0.8061,0.43610000000000004,7.2,39982,6595543.04,1999.06,329840.64
8,32,2,20,2,10,1000,0.9,0.43139999999999995,5.8,19994,3303014.4,999.61,164935.68
8,32,2,20,2,100,1000,0,0,0,1200,198000.64,59.25,9779.2
8,32,2,20,2,1000,2000,4.3,2.4,16.5,10097,1667235.84,504.79,83292.16
8,32,2,20,2,1000,1000,4.1,2.5,23.4,4199,692838.4,209.6,34580.48
8,32,2,20,2,100,2000,0,0,0,2110,348149.76,104.18,17192.96
8,32,2,20,4,10,1000,0.8068,0.3261,2.0,20002,3303014.4,1000.01,164997.12
8,32,2,20,4,10,2000,0.7221000000000001,0.3354,3.3,39999,6595543.04,1999.82,329963.52
8,32,2,20,4,100,1000,0.7978,0.4054,2.5,19984,3292528.64,999.16,164864.0
8,32,2,20,4,100,2000,0.7966,0.4036,2.4,39924,6585057.28,1996.03,329349.12
8,32,4,10,1,10,1000,2.2,2.1,20.4,9975,1824522.24,997.24,182497.28
8,32,4,10,1,10,2000,2.7,2.7,25.2,19956,3649044.48,1995.19,365117.44
8,32,4,10,1,100,1000,3.1,2.6,23.9,9800,1793064.96,980.29,179394.56
8,32,2,20,4,1000,2000,5.3,4.2,32.8,10494,1730150.4,523.1,86312.96
8,32,2,20,4,1000,1000,6.5,5.3,33.9,2700,445501.44,134.19,22138.88
8,32,4,10,1,100,2000,3.3,2.8,26.9,19551,3575644.16,1954.6,357693.44
8,32,4,10,1,1000,1000,6.2,8.6,33.2,1490,272670.72,148.94,27258.88
8,32,4,10,1,1000,2000,3.3,4.1,30.9,6174,1132462.08,617.28,112967.68
8,32,4,10,2,10,1000,1.0,0.7127,10.0,9994,1824522.24,999.17,182845.44
8,32,4,10,2,10,2000,1.0,0.7059,10.4,19980,3659530.24,1998.1,365649.92
8,32,4,10,2,1000,2000,4.8,5.8,42.1,5203,954204.16,520.19,95191.04
8,32,4,10,2,1000,1000,5.2,5.5,26.8,2283,417792.0,227.87,41697.28
8,32,4,10,2,100,1000,0,0,0,549,100464.64,53.56,9799.68
8,32,4,10,2,100,2000,0,0,0,1920,351354.88,187.28,34273.28
8,32,4,10,4,10,2000,0.7273999999999999,0.3368,2.5,19993,3659530.24,1999.29,365864.96
8,32,4,10,4,10,1000,0.7841,0.32289999999999996,2.3,10003,1835008.0,1000.11,183019.52
8,32,4,10,4,100,1000,0.7846000000000001,0.4022,2.3,9984,1824522.24,998.29,182691.84
8,32,4,10,4,100,2000,0.8166,0.411,2.8,19924,3649044.48,1992.18,364564.48
8,32,4,10,4,1000,1000,27.9,103.1,1000.0,1431,261877.76,142.28,26040.32
8,32,4,10,4,1000,2000,42.3,144.7,1000.0,7098,1300234.24,706.18,129228.8
8,32,4,20,1,10,1000,0.8,0.4635,3.4,19981,3659530.24,999.03,182824.96
8,32,4,20,1,10,2000,0.8,0.4318,3.2,39957,7308574.72,1997.75,365578.24
8,32,4,20,1,100,2000,1.1,0.6246,11.4,31400,5746196.48,1569.86,287283.2
8,32,4,20,1,100,1000,0.8,0.4652,2.6,10930,2002780.16,533.14,97566.72
8,32,4,20,1,1000,2000,3.3,1.6,11.2,12074,2212495.36,603.67,110469.12
8,32,4,20,1,1000,1000,3.3,1.2,10.8,2516,460431.36,122.74,22456.32
8,32,4,20,2,10,1000,0.8,0.39,4.5,19994,3659530.24,999.6,182917.12
8,32,4,20,2,10,2000,0.8116,0.38230000000000003,2.8,39982,7319060.48,1999.0,365813.76
8,32,4,20,2,100,1000,0.8,0.5318999999999999,5.4,11316,2065694.72,558.8,102256.64
8,32,4,20,2,100,2000,1.6,1.3,15.1,24367,4456448.0,1217.66,222832.64
8,32,4,20,2,1000,2000,1.6,0.7714,7.1,16276,2977955.84,813.67,148899.84
8,32,4,20,2,1000,1000,0,0,0,1205,220518.4,58.75,10752.0
8,32,4,20,4,10,1000,0.8259,0.3335,5.6,20000,3659530.24,999.93,182978.56
8,32,4,20,4,10,2000,0.7367999999999999,0.3307,1.8,39992,7319060.48,1999.8,365957.12
8,32,4,20,4,100,2000,6.1,9.4,69.8,27164,4970250.24,1356.47,248238.08
8,32,4,20,4,100,1000,0.8352,0.4397,2.1,10632,1950351.36,528.01,96624.64
8,32,8,10,1,10,1000,7.3,10.8,75.4,9981,2181038.08,997.68,218490.88
8,32,4,20,4,1000,2000,14.4,11.5,59.7,17365,3177185.28,867.02,158668.8
8,32,8,10,1,10,2000,15.4,21.8,124.4,19936,4362076.16,1994.31,436746.24
8,32,4,20,4,1000,1000,0,0,0,1000,182999.04,47.03,8611.84
8,32,8,10,1,100,1000,1.3,1.0,18.3,9801,2149580.8,979.89,214599.68
8,32,8,10,1,100,2000,2.8,1.5,11.5,18003,3942645.76,1799.78,394147.84
8,32,8,10,1,1000,2000,3.7,3.9,24.8,4442,975175.68,444.15,97269.76
8,32,8,10,1,1000,1000,5.8,6.9,22.4,1000,219002.88,90.87,19896.32
8,32,8,10,2,10,1000,1.0,0.446,5.6,9994,2191523.84,999.27,218839.04
8,32,8,10,2,10,2000,0.9,0.4843,5.8,19982,4372561.92,1997.86,437524.48
8,32,8,10,2,100,2000,0.9,0.4863,4.5,19760,4330618.88,1975.77,432691.2
8,32,8,10,2,100,1000,0,0,0,9896,2170552.32,965.47,211435.52
8,32,8,10,2,1000,1000,5.9,8.0,35.0,2174,476108.8,215.88,47278.08
8,32,8,10,2,1000,2000,4.2,5.7,27.0,5227,1142947.84,522.64,114452.48
8,32,8,10,4,10,1000,1.2,0.9,22.0,10004,2191523.84,1000.12,219023.36
8,32,8,10,4,10,2000,1.1,0.7275,11.2,20000,4383047.68,1999.69,437923.84
8,32,8,10,4,100,2000,57.0,63.4,277.2,18499,4047503.36,1848.34,404787.2
8,32,8,10,4,100,1000,43.6,225.2,4100.0,6054,1321205.76,600.67,131543.04
8,32,8,10,4,1000,2000,893.6,1400.0,7000.0,8959,1960837.12,892.94,195553.28
8,32,8,10,4,1000,1000,0,0,0,1043,228413.44,92.61,20285.44
8,32,8,20,1,10,1000,1.1,0.8331000000000001,9.1,19975,4372561.92,998.74,218726.4
8,32,8,20,1,10,2000,1.2,0.8385,8.9,39956,8745123.84,1997.72,437493.76
8,32,8,20,1,100,1000,3.1,1.6,10.1,19004,4162846.72,949.7,207984.64
8,32,8,20,1,100,2000,1.4,1.2,17.6,39554,8661237.76,1977.51,433080.32
8,32,8,20,1,1000,1000,4.7,1.6,10.9,2395,524503.04,119.74,26224.64
8,32,8,20,1,1000,2000,3.7,1.7,11.3,13074,2862612.48,653.66,143155.2
8,32,8,20,2,10,1000,0.9,0.4623,5.5,19994,4383047.68,999.66,218920.96
8,32,8,20,2,10,2000,1.0,0.4717,5.5,39982,8755609.6,1998.89,437749.76
8,32,8,20,2,100,2000,3.0,2.6,25.4,22646,4959764.48,1131.33,247756.8
8,32,8,20,2,100,1000,0,0,0,3185,697518.08,157.27,34437.12
8,32,8,20,2,1000,1000,0,0,0,1002,219432.96,48.86,10700.8
8,32,8,20,2,1000,2000,4.4,3.7,33.4,16335,3575644.16,816.62,178841.6
8,32,8,20,4,10,1000,0.9,0.36560000000000004,4.2,20001,4383047.68,999.96,218982.4
8,32,8,20,4,10,2000,0.7868999999999999,0.3882,4.0,39998,8755609.6,1999.75,437934.08
8,32,8,20,4,100,1000,1.1,1.3,57.2,19146,4194304.0,951.3,208332.8
8,32,8,20,4,100,2000,1.8,5.4,75.5,39124,8566865.92,1956.09,428380.16
8,32,16,10,1,10,1000,20.5,25.8,134.2,9951,2904555.52,994.9,290508.8
8,32,16,10,1,10,2000,967.1,430.6,1400.0,17672,5158993.92,1766.47,515799.04
8,32,8,20,4,1000,2000,55.6,23.6,114.8,12173,2663383.04,605.96,132710.4
8,32,8,20,4,1000,1000,26.9,20.0,99.4,1371,300247.04,64.48,14120.96
8,32,16,10,1,100,1000,41.3,24.9,110.0,9796,2862612.48,979.86,286115.84
8,32,16,10,1,100,2000,181.4,124.8,388.6,19546,5704253.44,1954.66,570757.12
8,32,16,10,1,1000,1000,8.6,11.4,49.1,1143,333752.32,103.86,30330.88
8,32,16,10,1,1000,2000,6.1,5.9,46.8,7326,2139095.04,732.44,213872.64
8,32,16,10,2,10,1000,1.6,1.8,21.7,9994,2915041.28,999.24,291778.56
8,32,16,10,2,10,2000,1.7,2.6,24.7,19979,5830082.56,1997.73,583331.84
8,32,16,10,2,100,2000,2.7,2.2,25.4,11712,3418357.76,1170.27,341719.04
8,32,16,10,2,100,1000,0,0,0,1868,545454.08,182.23,53217.28
8,32,16,10,2,1000,1000,6.5,6.9,57.1,1424,415805.44,137.53,40161.28
8,32,16,10,2,1000,2000,7.0,9.5,61.0,6243,1824522.24,624.1,182241.28
8,32,16,10,4,10,1000,1.1,0.8092999999999999,10.7,9996,2915041.28,1000.24,292065.28
8,32,16,10,4,10,2000,1.0,1.1,18.5,19998,5840568.32,1999.73,583915.52
8,32,16,10,4,100,1000,1.1,0.9,9.7,9984,2915041.28,998.24,291491.84
8,32,16,10,4,100,2000,1.3,0.9,9.9,19445,5672796.16,1943.68,567552.0
8,32,16,10,4,1000,1000,27.8,29.0,94.6,1228,358574.08,120.13,35082.24
8,32,16,10,4,1000,2000,22.4,18.8,95.3,7873,2296381.44,786.64,229703.68
8,32,16,20,1,10,1000,0.9,0.4355,4.2,19981,5830082.56,998.97,291696.64
8,32,16,20,1,10,2000,1.0,0.491,3.5,39956,11670650.88,1997.77,583342.08
8,32,16,20,1,100,2000,1.6,1.5,17.7,33068,9657384.96,1653.31,482764.8
8,32,16,20,1,100,1000,0.9,0.4696,2.3,11495,3355443.2,560.68,163717.12
8,32,16,20,1,1000,2000,4.0,2.1,11.9,11575,3376414.72,578.56,168939.52
8,32,16,20,1,1000,1000,3.1,0.8,9.4,2471,721530.88,120.46,35174.4
8,32,16,20,2,10,1000,1.0,0.46,5.5,19994,5840568.32,999.58,291870.72
8,32,16,20,2,10,2000,1.0,0.6736,13.9,39982,11670650.88,1998.96,583690.24
8,32,16,20,2,100,1000,1.4,1.4,21.4,17120,5001707.52,855.94,249937.92
8,32,16,20,2,100,2000,2.1,1.4,23.2,39802,11618222.08,1989.95,581068.8
8,32,16,20,2,1000,1000,3.0,0.5565,4.6,1478,431575.04,72.33,21125.12
8,32,16,20,2,1000,2000,2.1,0.5512,4.1,10742,3135242.24,537.02,156805.12
8,32,16,20,4,10,1000,1.0,0.3959,5.1,20003,5840568.32,1000.09,292024.32
8,32,16,20,4,10,2000,0.8,0.4516,5.1,39996,11681136.64,1999.74,583915.52
8,32,16,20,4,100,1000,79.8,69.0,243.0,18162,5305794.56,4.02,1177.6
8,32,16,20,4,100,2000,590.9,663.9,1700.0,35063,10234101.76,7.76,2263.04
8,32,16,20,4,1000,1000,0,0,0,1000,292003.84,0.22,0
8,32,16,20,4,1000,2000,0,0,0,5029,1468006.4,1.12,0
8,64,1,10,1,10,1000,0.9,0.647,13.6,9982,1583349.76,997.89,158658.56
8,64,1,10,1,10,2000,0.8,0.5662999999999999,8.9,19956,3177185.28,1995.62,317296.64
8,64,1,10,1,100,1000,0.8,0.5502999999999999,6.2,9801,1562378.24,979.97,155811.84
8,64,1,10,1,100,2000,0.9,0.7251000000000001,13.7,19551,3103784.96,1954.94,310835.2
8,64,1,10,2,10,1000,0.8,0.378,2.1,9994,1593835.52,999.29,158883.84
8,64,1,10,2,10,2000,0.7529,0.35619999999999996,2.1,19983,3177185.28,1997.89,317655.04
8,64,1,10,1,1000,2000,2.3,2.4,19.8,6139,975175.68,613.39,97525.76
8,64,1,10,1,1000,1000,3.7,5.3,23.2,1486,236277.76,141.27,22466.56
8,64,1,10,2,100,2000,1.0,1.0,17.1,4211,669552.64,420.0,66775.04
8,64,1,10,2,100,1000,0,0,0,1444,229591.04,140.86,22394.88
8,64,1,10,2,1000,1000,3.1,4.2,19.4,1199,190638.08,114.16,18155.52
8,64,1,10,2,1000,2000,4.0,4.8,32.6,7877,1247805.44,787.47,125204.48
8,64,1,10,4,10,1000,0.731,0.35919999999999996,7.0,10001,1593835.52,1000.13,159016.96
8,64,1,10,4,10,2000,0.6779,0.32139999999999996,5.7,20000,3177185.28,1999.69,317941.76
8,64,1,10,4,100,2000,0.7461,0.43810000000000004,2.0,19925,3166699.52,1992.24,316764.16
8,64,1,10,4,100,1000,0.7108,0.4353,2.0,9985,1583349.76,998.42,158750.72
8,64,1,10,4,1000,1000,7.1,8.7,25.9,1236,196526.08,120.97,19230.72
8,64,1,10,4,1000,2000,5.2,5.3,28.8,7895,1258291.2,789.23,125491.2
8,64,1,20,1,10,1000,0.8,0.4058,2.0,19981,3177185.28,999.01,158842.88
8,64,1,20,1,10,2000,0.8,0.4056,2.0,39956,6354370.56,1997.77,317634.56
8,64,1,20,1,100,2000,1.1,0.42110000000000003,3.6,27748,4414504.96,1387.21,220569.6
8,64,1,20,1,100,1000,0.8,0.38930000000000003,2.0,11070,1761607.68,539.99,85862.4
8,64,1,20,1,1000,1000,2.8,0.4718,4.9,2560,407040.0,127.99,20346.88
8,64,1,20,1,1000,2000,2.2,0.6449,4.8,12379,1971322.88,618.86,98396.16
8,64,1,20,2,10,1000,0.7867000000000001,0.3698,2.8,19994,3177185.28,999.7,158945.28
8,64,1,20,2,10,2000,0.6905,0.3383,1.5,39983,6354370.56,1999.07,317839.36
8,64,1,20,2,100,1000,0.6697000000000001,0.3536,4.9,17434,2768240.64,871.63,138588.16
8,64,1,20,2,100,2000,0.9,0.5443,8.4,39802,6333399.04,1989.98,316405.76
8,64,1,20,2,1000,1000,2.1,0.4134,3.1,1512,240404.48,74.01,11765.76
8,64,1,20,2,1000,2000,1.5,0.4707,5.2,10634,1688207.36,531.64,84531.2
8,64,1,20,4,10,1000,0.7587999999999999,0.31110000000000004,3.1,20004,3177185.28,1000.14,159016.96
8,64,1,20,4,10,2000,0.6671,0.3197,3.0,39998,6354370.56,1999.83,317962.24
8,64,1,20,4,100,1000,0.764,0.36169999999999997,2.1,10828,1719664.64,537.79,85514.24
8,64,1,20,4,100,2000,0.6809,0.415,2.0,21468,3418357.76,1066.29,169543.68
8,64,1,20,4,1000,1000,3.4,3.3,28.4,2966,471592.96,148.02,23531.52
8,64,1,20,4,1000,2000,4.4,3.8,29.5,13859,2202009.6,691.73,109987.84
8,64,2,10,1,10,1000,1.8,1.8,24.1,9975,1709178.88,997.91,170639.36
8,64,2,10,1,10,2000,1.8,1.9,32.1,19956,3407872.0,1995.21,341176.32
8,64,2,10,1,100,1000,1.6,0.6707000000000001,3.7,9017,1541406.72,901.49,154152.96
8,64,2,10,1,100,2000,1.6,0.6918,4.3,18033,3082813.44,1802.74,308264.96
8,64,2,10,1,1000,1000,3.7,4.9,21.0,1475,252221.44,147.48,25221.12
8,64,2,10,1,1000,2000,2.9,4.1,24.7,3294,563271.68,329.28,56309.76
8,64,2,10,2,10,1000,0.7931,0.35810000000000003,1.8,9994,1709178.88,999.27,170874.88
8,64,2,10,2,10,2000,0.7104,0.3402,1.6,19982,3418357.76,1997.97,341647.36
8,64,2,10,2,100,1000,0.7595,0.3927,2.0,9922,1698693.12,992.06,169646.08
8,64,2,10,2,100,2000,0.7797999999999999,0.4138,2.1,19802,3386900.48,1980.08,338595.84
8,64,2,10,2,1000,1000,3.3,4.9,21.5,2306,394321.92,229.95,39321.6
8,64,2,10,2,1000,2000,1.6,1.9,18.4,4859,830894.08,484.86,82913.28
8,64,2,10,4,10,1000,0.8232,0.3434,3.5,10004,1709178.88,1000.32,171048.96
8,64,2,10,4,10,2000,0.8,0.3375,4.9,20000,3418357.76,1999.8,341954.56
8,64,2,10,4,100,2000,1.7,2.3,45.3,19924,3407872.0,1992.15,340654.08
8,64,2,10,4,100,1000,1.9,5.2,87.5,1444,246927.36,142.51,24371.2
8,64,2,10,4,1000,2000,10.4,25.2,127.4,5173,884582.4,516.46,88309.76
8,64,2,10,4,1000,1000,24.4,36.4,123.9,2029,346961.92,200.93,34355.2
8,64,2,20,1,10,1000,0.8347,0.453,2.2,19977,3418357.76,998.82,170792.96
8,64,2,20,1,10,2000,0.8,0.38439999999999996,1.8,39957,6836715.52,1997.76,341606.4
8,64,2,20,1,100,1000,1.4,0.6932,6.2,19001,3250585.6,950.02,162457.6
8,64,2,20,1,100,2000,0.8,0.4274,2.7,39551,6763315.2,1977.49,338155.52
8,64,2,20,1,1000,2000,2.3,0.7394,4.8,13476,2306867.2,673.7,115200.0
